787,245,2,90300,1505
1147,493,0,90300,1505
1097,490,0,90300,1505
518,402,0,90300,1505
22,344,0,90300,1505
1018,221,2,90300,1505
96,183,2,90300,1505
1053,360,0,90300,1505
631,338,0,90300,1505
1062,298,0,90300,1505
86,232,0,90300,1505
1058,266,2,90300,1505
266,304,0,90300,1505
51,175,2,90300,1505
1041,506,0,90300,1505
216,304,0,90300,1505
996,272,0,90300,1505
488,261,13,90300,1505
185,221,0,90300,1505
1127,236,2,90300,1505
235,318,13,90300,1505
450,371,0,90300,1505
1090,339,0,90300,1505
156,222,0,90300,1505
36,241,0,90300,1505
1184,237,2,90300,1505
1070,266,2,90300,1505
959,310,0,90300,1505
422,314,13,90300,1505
522,258,0,90300,1505
794,290,1,90300,1505
1269,275,2,90300,1505
