999,406,0,22080,368
1048,490,0,22080,368
1118,386,0,22080,368
253,308,0,22080,368
1017,226,2,22080,368
667,305,0,22080,368
578,307,0,22080,368
1144,419,0,22080,368
158,332,0,22080,368
503,256,0,22080,368
488,309,0,22080,368
288,310,0,22080,368
205,310,0,22080,368
860,415,0,22080,368
79,334,0,22080,368
358,407,56,22080,368
1111,325,0,22080,368
215,237,0,22080,368
707,327,0,22080,368
1187,242,2,22080,368
486,265,13,22080,368
57,180,2,22080,368
157,269,0,22080,368
441,315,13,22080,368
282,310,0,22080,368
