127,199,2,73500,1225
244,218,2,73500,1225
1259,400,0,73500,1225
44,209,2,73500,1225
1249,263,2,73500,1225
724,328,0,73500,1225
1100,310,0,73500,1225
445,222,2,73500,1225
268,306,0,73500,1225
602,324,0,73500,1225
1018,223,2,73500,1225
435,314,13,73500,1225
985,269,0,73500,1225
216,304,0,73500,1225
89,182,2,73500,1225
235,318,13,73500,1225
445,357,0,73500,1225
1129,237,2,73500,1225
446,297,0,73500,1225
410,410,0,73500,1225
1033,289,0,73500,1225
489,252,0,73500,1225
523,252,0,73500,1225
1183,238,2,73500,1225
450,398,0,73500,1225
761,336,0,73500,1225
590,229,2,73500,1225
550,361,0,73500,1225
410,401,0,73500,1225
642,252,0,73500,1225
410,419,13,73500,1225
1032,277,0,73500,1225
376,374,0,73500,1225
455,317,13,73500,1225
1236,265,2,73500,1225
