1033,407,0,57300,955
1047,492,0,57300,955
100,354,0,57300,955
255,305,0,57300,955
350,216,2,57300,955
678,298,0,57300,955
1019,224,2,57300,955
97,185,2,57300,955
447,310,0,57300,955
928,401,0,57300,955
635,351,0,57300,955
211,306,0,57300,955
993,303,0,57300,955
344,256,0,57300,955
527,253,0,57300,955
1039,318,0,57300,955
455,320,13,57300,955
190,318,0,57300,955
1070,364,0,57300,955
259,247,0,57300,955
50,178,2,57300,955
1185,238,2,57300,955
778,321,0,57300,955
281,315,13,57300,955
1049,555,13,57300,955
553,254,0,57300,955
500,260,13,57300,955
553,248,0,57300,955
199,307,0,57300,955
