97,185,2,74580,1243
1082,324,0,74580,1243
1018,222,2,74580,1243
487,404,0,74580,1243
208,211,2,74580,1243
176,356,0,74580,1243
607,379,0,74580,1243
377,218,7,74580,1243
662,404,0,74580,1243
376,218,2,74580,1243
710,243,2,74580,1243
440,412,0,74580,1243
267,306,0,74580,1243
333,326,0,74580,1243
1075,272,2,74580,1243
377,319,0,74580,1243
714,329,0,74580,1243
52,177,2,74580,1243
351,397,0,74580,1243
452,309,0,74580,1243
207,211,7,74580,1243
218,305,0,74580,1243
1192,285,0,74580,1243
760,317,0,74580,1243
235,319,13,74580,1243
533,353,13,74580,1243
662,326,0,74580,1243
810,376,0,74580,1243
522,253,0,74580,1243
489,250,0,74580,1243
1109,271,2,74580,1243
1184,238,2,74580,1243
1127,238,2,74580,1243
788,320,0,74580,1243
119,361,0,74580,1243
470,319,13,74580,1243
438,318,13,74580,1243
