1082,489,0,82740,1379
178,360,0,82740,1379
96,184,2,82740,1379
1159,489,0,82740,1379
347,211,2,82740,1379
568,337,0,82740,1379
264,207,2,82740,1379
1017,222,2,82740,1379
611,229,2,82740,1379
412,329,0,82740,1379
959,252,2,82740,1379
1068,297,0,82740,1379
266,304,0,82740,1379
1234,279,2,82740,1379
1114,331,0,82740,1379
509,339,13,82740,1379
216,304,0,82740,1379
1196,411,0,82740,1379
54,178,2,82740,1379
357,352,0,82740,1379
1129,235,2,82740,1379
766,345,0,82740,1379
243,285,0,82740,1379
451,308,0,82740,1379
489,250,0,82740,1379
530,339,13,82740,1379
1184,238,2,82740,1379
754,240,2,82740,1379
478,309,0,82740,1379
764,317,0,82740,1379
241,318,13,82740,1379
194,256,0,82740,1379
1132,276,0,82740,1379
