715,490,0,100800,1680
781,242,2,100800,1680
619,569,0,100800,1680
1018,221,2,100800,1680
96,183,2,100800,1680
655,318,0,100800,1680
1010,344,0,100800,1680
227,260,1,100800,1680
1105,493,0,100800,1680
994,640,0,100800,1680
572,338,0,100800,1680
22,363,0,100800,1680
355,268,0,100800,1680
413,359,0,100800,1680
1067,313,0,100800,1680
1143,490,0,100800,1680
533,370,0,100800,1680
50,174,2,100800,1680
251,313,13,100800,1680
356,404,56,100800,1680
194,307,0,100800,1680
605,233,2,100800,1680
1128,236,2,100800,1680
227,314,13,100800,1680
455,313,13,100800,1680
461,396,0,100800,1680
462,251,0,100800,1680
556,253,0,100800,1680
441,370,0,100800,1680
216,239,0,100800,1680
157,301,0,100800,1680
1041,506,24,100800,1680
670,252,0,100800,1680
795,291,1,100800,1680
