590,448,0,95220,1587
1050,621,0,95220,1587
398,416,0,95220,1587
483,460,0,95220,1587
909,420,0,95220,1587
969,677,0,95220,1587
1064,407,0,95220,1587
687,386,0,95220,1587
96,184,2,95220,1587
648,230,2,95220,1587
1018,222,2,95220,1587
237,207,2,95220,1587
1112,493,0,95220,1587
1184,263,2,95220,1587
20,254,0,95220,1587
265,306,0,95220,1587
321,440,56,95220,1587
491,253,13,95220,1587
878,410,0,95220,1587
1128,238,2,95220,1587
213,307,0,95220,1587
49,175,2,95220,1587
814,286,1,95220,1587
578,343,0,95220,1587
75,339,0,95220,1587
1042,506,24,95220,1587
430,315,13,95220,1587
233,318,13,95220,1587
520,251,0,95220,1587
488,359,0,95220,1587
79,374,56,95220,1587
