638,519,0,107100,1785
442,416,0,107100,1785
1018,222,2,107100,1785
682,563,0,107100,1785
96,183,2,107100,1785
1105,257,2,107100,1785
944,555,56,107100,1785
784,348,0,107100,1785
891,381,0,107100,1785
253,313,13,107100,1785
982,641,0,107100,1785
1013,369,0,107100,1785
1110,492,0,107100,1785
208,305,0,107100,1785
234,314,13,107100,1785
960,321,0,107100,1785
782,248,2,107100,1785
48,175,2,107100,1785
432,409,13,107100,1785
582,337,0,107100,1785
1249,665,0,107100,1785
618,255,0,107100,1785
443,313,13,107100,1785
1130,234,2,107100,1785
1156,491,0,107100,1785
763,312,0,107100,1785
463,251,0,107100,1785
641,266,0,107100,1785
98,354,0,107100,1785
482,226,2,107100,1785
