639,581,0,36600,610
746,607,0,36600,610
1044,493,0,36600,610
336,214,2,36600,610
342,376,0,36600,610
1225,285,2,36600,610
791,568,0,36600,610
1018,225,2,36600,610
210,310,0,36600,610
254,313,0,36600,610
456,318,13,36600,610
122,327,0,36600,610
995,321,0,36600,610
959,307,0,36600,610
506,253,0,36600,610
649,319,0,36600,610
397,414,0,36600,610
87,358,0,36600,610
280,319,13,36600,610
166,325,0,36600,610
718,285,0,36600,610
692,321,0,36600,610
77,381,56,36600,610
434,387,0,36600,610
473,262,13,36600,610
1072,553,13,36600,610
628,625,13,36600,610
252,322,13,36600,610
1112,291,0,36600,610
