746,607,0,30600,510
647,590,0,30600,510
825,599,0,30600,510
79,212,2,30600,510
425,399,0,30600,510
38,364,0,30600,510
1074,405,0,30600,510
1014,332,0,30600,510
1018,225,2,30600,510
502,414,0,30600,510
1111,482,0,30600,510
250,307,0,30600,510
1214,259,2,30600,510
206,308,0,30600,510
315,282,0,30600,510
941,388,0,30600,510
1072,492,0,30600,510
580,330,0,30600,510
487,306,0,30600,510
479,333,13,30600,510
1057,492,0,30600,510
503,252,0,30600,510
962,388,0,30600,510
1224,263,2,30600,510
773,318,0,30600,510
441,316,13,30600,510
1051,282,0,30600,510
804,336,0,30600,510
671,264,0,30600,510
1183,237,2,30600,510
478,262,13,30600,510
476,219,2,30600,510
