1193,603,0,44100,735
618,476,0,44100,735
639,581,0,44100,735
744,605,0,44100,735
1082,494,0,44100,735
770,545,0,44100,735
1020,225,2,44100,735
98,395,0,44100,735
329,222,2,44100,735
271,307,0,44100,735
178,215,2,44100,735
709,265,0,44100,735
1258,423,0,44100,735
341,250,0,44100,735
770,305,0,44100,735
458,317,13,44100,735
526,256,0,44100,735
59,179,2,44100,735
1184,242,2,44100,735
1035,323,0,44100,735
209,342,0,44100,735
629,625,13,44100,735
232,230,0,44100,735
492,262,13,44100,735
69,378,56,44100,735
166,283,0,44100,735
