644,511,0,107760,1796
213,199,2,107760,1796
96,194,2,107760,1796
1018,222,2,107760,1796
686,563,0,107760,1796
978,639,0,107760,1796
465,438,0,107760,1796
208,305,0,107760,1796
253,313,13,107760,1796
688,326,0,107760,1796
944,555,56,107760,1796
1111,493,0,107760,1796
582,337,0,107760,1796
497,320,0,107760,1796
1156,491,0,107760,1796
1068,337,0,107760,1796
232,314,13,107760,1796
542,309,0,107760,1796
112,348,56,107760,1796
1127,236,2,107760,1796
588,256,0,107760,1796
348,408,56,107760,1796
47,176,2,107760,1796
463,250,0,107760,1796
445,314,13,107760,1796
507,227,2,107760,1796
955,290,0,107760,1796
1042,506,0,107760,1796
791,325,0,107760,1796
354,427,0,107760,1796
