749,607,0,26760,446
639,579,0,26760,446
1047,490,0,26760,446
796,565,0,26760,446
413,223,2,26760,446
789,251,2,26760,446
1017,225,2,26760,446
747,525,0,26760,446
323,407,0,26760,446
251,307,0,26760,446
206,309,0,26760,446
432,415,0,26760,446
1245,274,2,26760,446
53,292,0,26760,446
528,355,13,26760,446
379,378,0,26760,446
1098,322,0,26760,446
439,318,13,26760,446
581,334,0,26760,446
804,357,0,26760,446
94,319,0,26760,446
773,336,0,26760,446
232,319,13,26760,446
1004,297,0,26760,446
500,257,0,26760,446
477,351,0,26760,446
487,308,0,26760,446
719,268,0,26760,446
470,318,13,26760,446
274,316,13,26760,446
53,178,2,26760,446
627,625,13,26760,446
