639,579,0,33960,566
1047,493,0,33960,566
84,197,2,33960,566
748,606,0,33960,566
275,219,2,33960,566
709,406,0,33960,566
350,228,2,33960,566
712,351,0,33960,566
1018,226,2,33960,566
140,384,0,33960,566
1040,274,2,33960,566
626,355,0,33960,566
210,310,0,33960,566
779,545,0,33960,566
1143,272,2,33960,566
263,346,0,33960,566
40,374,56,33960,566
250,307,0,33960,566
507,253,0,33960,566
440,319,13,33960,566
598,319,0,33960,566
628,626,13,33960,566
964,325,0,33960,566
475,261,13,33960,566
119,390,0,33960,566
84,340,0,33960,566
576,313,0,33960,566
1072,553,13,33960,566
35,350,0,33960,566
1127,273,2,33960,566
715,267,0,33960,566
1050,287,0,33960,566
47,351,0,33960,566
282,316,13,33960,566
