637,577,0,48120,802
743,605,0,48120,802
1050,492,0,48120,802
88,195,2,48120,802
1014,330,0,48120,802
1018,224,2,48120,802
283,308,0,48120,802
297,220,2,48120,802
1231,268,2,48120,802
190,314,0,48120,802
500,224,2,48120,802
385,222,2,48120,802
764,345,0,48120,802
252,205,2,48120,802
455,313,13,48120,802
452,286,0,48120,802
600,323,0,48120,802
381,256,0,48120,802
1072,551,13,48120,802
80,375,56,48120,802
432,214,2,48120,802
693,263,0,48120,802
333,260,0,48120,802
154,255,0,48120,802
793,284,0,48120,802
479,344,0,48120,802
47,177,2,48120,802
911,244,25,48120,802
516,354,13,48120,802
678,289,0,48120,802
1184,238,2,48120,802
