1188,639,0,95100,1585
1052,616,0,95100,1585
342,485,0,95100,1585
503,472,0,95100,1585
147,194,2,95100,1585
970,677,0,95100,1585
442,467,0,95100,1585
1018,224,2,95100,1585
732,359,0,95100,1585
1112,494,0,95100,1585
686,304,0,95100,1585
1035,375,0,95100,1585
266,306,0,95100,1585
995,336,0,95100,1585
96,183,2,95100,1585
1129,236,2,95100,1585
466,321,0,95100,1585
215,306,0,95100,1585
492,261,13,95100,1585
49,176,2,95100,1585
114,225,0,95100,1585
233,318,13,95100,1585
484,362,0,95100,1585
1230,587,0,95100,1585
1041,507,24,95100,1585
520,254,0,95100,1585
477,316,13,95100,1585
816,286,1,95100,1585
537,350,13,95100,1585
