61,369,0,5220,87
1052,501,0,5220,87
161,211,2,5220,87
374,437,0,5220,87
209,313,0,5220,87
289,316,0,5220,87
253,313,0,5220,87
1018,231,2,5220,87
785,305,0,5220,87
456,326,13,5220,87
194,225,2,5220,87
469,406,0,5220,87
1142,367,0,5220,87
485,260,0,5220,87
431,302,0,5220,87
507,259,0,5220,87
393,391,0,5220,87
255,224,2,5220,87
389,351,0,5220,87
1262,419,0,5220,87
1185,245,2,5220,87
408,430,13,5220,87
770,342,0,5220,87
1081,500,0,5220,87
124,369,0,5220,87
430,312,0,5220,87
1173,307,0,5220,87
1140,305,0,5220,87
58,186,2,5220,87
509,274,13,5220,87
1211,317,0,5220,87
