1046,490,0,55740,929
100,353,0,55740,929
800,451,0,55740,929
156,195,2,55740,929
446,311,0,55740,929
298,216,2,55740,929
1057,305,0,55740,929
231,302,0,55740,929
653,354,0,55740,929
1017,222,2,55740,929
96,184,2,55740,929
1106,319,0,55740,929
206,305,0,55740,929
1072,276,2,55740,929
393,256,0,55740,929
1027,249,2,55740,929
530,254,0,55740,929
698,263,0,55740,929
651,232,7,55740,929
270,314,13,55740,929
47,178,2,55740,929
1063,272,2,55740,929
1042,251,2,55740,929
421,257,0,55740,929
552,246,0,55740,929
498,261,13,55740,929
1071,549,13,55740,929
1058,251,2,55740,929
248,315,13,55740,929
812,285,1,55740,929
456,320,13,55740,929
1048,273,2,55740,929
757,312,0,55740,929
1227,259,2,55740,929
249,288,0,55740,929
