1052,502,0,1500,25
1018,233,2,1500,25
288,317,0,1500,25
966,358,0,1500,25
404,370,0,1500,25
557,316,0,1500,25
251,313,0,1500,25
449,419,0,1500,25
44,200,2,1500,25
206,315,0,1500,25
143,372,0,1500,25
348,387,0,1500,25
482,345,0,1500,25
593,349,0,1500,25
423,316,0,1500,25
484,262,0,1500,25
1082,502,0,1500,25
457,328,13,1500,25
494,269,13,1500,25
1184,246,2,1500,25
1074,562,13,1500,25
232,329,13,1500,25
67,190,2,1500,25
1148,355,0,1500,25
1184,246,2,1500,25
492,266,0,1500,25
945,358,38,1500,25
1167,291,0,1500,25
