639,579,0,33900,565
219,219,2,33900,565
748,607,0,33900,565
1047,489,0,33900,565
650,238,2,33900,565
737,364,0,33900,565
1017,225,2,33900,565
46,349,0,33900,565
631,384,0,33900,565
369,219,2,33900,565
251,360,0,33900,565
782,545,0,33900,565
803,258,2,33900,565
1050,283,0,33900,565
211,306,0,33900,565
442,320,13,33900,565
251,300,0,33900,565
268,316,13,33900,565
371,306,0,33900,565
628,626,13,33900,565
596,317,0,33900,565
670,325,0,33900,565
715,270,0,33900,565
247,318,13,33900,565
278,316,13,33900,565
507,254,0,33900,565
792,298,1,33900,565
347,217,2,33900,565
231,372,0,33900,565
57,179,2,33900,565
466,321,13,33900,565
771,545,0,33900,565
