221,546,0,98760,1646
544,535,0,98760,1646
648,383,0,98760,1646
809,378,0,98760,1646
537,605,0,98760,1646
218,211,2,98760,1646
1108,492,0,98760,1646
1015,223,2,98760,1646
1145,488,0,98760,1646
1135,253,2,98760,1646
202,443,34,98760,1646
252,313,13,98760,1646
51,206,2,98760,1646
936,360,0,98760,1646
107,194,2,98760,1646
456,315,13,98760,1646
980,344,0,98760,1646
1038,275,0,98760,1646
620,353,0,98760,1646
405,389,0,98760,1646
194,300,0,98760,1646
45,275,0,98760,1646
462,250,0,98760,1646
1014,272,0,98760,1646
365,392,0,98760,1646
108,255,0,98760,1646
1132,230,2,98760,1646
1042,506,24,98760,1646
561,294,0,98760,1646
80,375,56,98760,1646
