1026,472,0,72780,1213
796,461,0,72780,1213
1115,456,0,72780,1213
199,208,2,72780,1213
925,474,0,72780,1213
300,225,2,72780,1213
97,185,2,72780,1213
269,308,0,72780,1213
179,333,0,72780,1213
550,338,0,72780,1213
769,344,0,72780,1213
1249,271,2,72780,1213
723,329,0,72780,1213
400,407,0,72780,1213
216,305,0,72780,1213
429,352,0,72780,1213
1017,224,2,72780,1213
489,250,0,72780,1213
236,318,13,72780,1213
523,254,0,72780,1213
48,178,2,72780,1213
448,308,0,72780,1213
1005,259,7,72780,1213
638,254,0,72780,1213
577,344,0,72780,1213
825,259,2,72780,1213
1005,259,2,72780,1213
426,315,13,72780,1213
556,254,0,72780,1213
531,229,2,72780,1213
814,304,0,72780,1213
1183,238,2,72780,1213
500,353,13,72780,1213
1129,237,2,72780,1213
526,316,0,72780,1213
77,377,56,72780,1213
