271,492,0,24180,403
1048,491,0,24180,403
536,388,0,24180,403
353,437,0,24180,403
23,370,0,24180,403
903,390,0,24180,403
1017,225,2,24180,403
1011,447,0,24180,403
1080,396,0,24180,403
473,224,2,24180,403
1059,448,0,24180,403
731,343,0,24180,403
361,287,0,24180,403
308,289,0,24180,403
251,307,0,24180,403
208,309,0,24180,403
465,402,0,24180,403
723,241,3,24180,403
1094,337,0,24180,403
368,386,0,24180,403
977,377,0,24180,403
502,254,0,24180,403
1163,386,0,24180,403
289,309,0,24180,403
1184,241,2,24180,403
332,382,0,24180,403
825,334,0,24180,403
488,310,0,24180,403
628,277,0,24180,403
414,311,0,24180,403
