747,608,0,32160,536
639,581,0,32160,536
1048,489,0,32160,536
1183,276,2,32160,536
497,232,2,32160,536
1026,257,2,32160,536
20,337,0,32160,536
254,309,0,32160,536
819,580,0,32160,536
629,382,0,32160,536
212,308,0,32160,536
167,342,0,32160,536
1017,225,2,32160,536
807,371,0,32160,536
456,319,13,32160,536
241,320,13,32160,536
1053,282,0,32160,536
50,178,2,32160,536
648,337,0,32160,536
552,256,0,32160,536
1073,553,13,32160,536
58,178,2,32160,536
716,268,0,32160,536
487,320,0,32160,536
910,245,25,32160,536
279,316,13,32160,536
770,398,32,32160,536
516,353,13,32160,536
