855,541,0,105180,1753
367,220,2,105180,1753
980,642,0,105180,1753
537,392,0,105180,1753
943,555,56,105180,1753
50,209,2,105180,1753
1243,649,0,105180,1753
1018,221,2,105180,1753
95,183,2,105180,1753
1079,356,0,105180,1753
796,343,0,105180,1753
271,220,2,105180,1753
1109,492,0,105180,1753
497,436,0,105180,1753
495,308,0,105180,1753
578,324,0,105180,1753
253,313,13,105180,1753
689,330,0,105180,1753
475,349,0,105180,1753
81,333,0,105180,1753
208,305,0,105180,1753
1159,490,0,105180,1753
1128,235,2,105180,1753
462,250,0,105180,1753
233,313,13,105180,1753
540,308,0,105180,1753
667,299,0,105180,1753
653,252,0,105180,1753
115,303,0,105180,1753
991,331,0,105180,1753
677,253,0,105180,1753
449,315,13,105180,1753
118,350,0,105180,1753
498,250,0,105180,1753
75,376,56,105180,1753
523,252,0,105180,1753
