1047,492,0,56820,947
640,438,0,56820,947
227,212,2,56820,947
1201,268,2,56820,947
234,299,0,56820,947
99,186,2,56820,947
1019,224,2,56820,947
446,310,0,56820,947
424,363,0,56820,947
582,319,0,56820,947
58,189,2,56820,947
83,324,0,56820,947
972,266,2,56820,947
273,315,13,56820,947
209,306,0,56820,947
447,434,0,56820,947
108,353,0,56820,947
973,381,0,56820,947
497,262,13,56820,947
654,238,2,56820,947
949,266,2,56820,947
517,351,13,56820,947
454,320,13,56820,947
173,235,0,56820,947
673,233,0,56820,947
241,316,13,56820,947
163,237,0,56820,947
528,254,0,56820,947
1184,239,2,56820,947
808,289,1,56820,947
168,236,0,56820,947
990,400,56,56820,947
552,246,0,56820,947
