1148,628,0,54060,901
1236,599,0,54060,901
1024,484,0,54060,901
214,305,0,54060,901
1083,494,0,54060,901
733,244,2,54060,901
97,185,2,54060,901
1028,348,0,54060,901
1019,225,2,54060,901
449,311,0,54060,901
478,310,0,54060,901
244,288,0,54060,901
1108,295,0,54060,901
691,263,0,54060,901
760,327,0,54060,901
528,254,0,54060,901
497,217,0,54060,901
141,323,0,54060,901
460,318,13,54060,901
48,177,2,54060,901
1156,280,2,54060,901
1156,270,2,54060,901
534,220,0,54060,901
262,315,13,54060,901
230,316,13,54060,901
514,353,36,54060,901
