632,441,0,57060,951
1047,492,0,57060,951
591,362,0,57060,951
911,460,0,57060,951
95,355,0,57060,951
382,221,2,57060,951
243,302,0,57060,951
1012,382,0,57060,951
1019,223,2,57060,951
445,310,0,57060,951
264,222,2,57060,951
211,306,0,57060,951
680,238,2,57060,951
731,248,2,57060,951
108,190,2,57060,951
528,253,0,57060,951
1107,393,0,57060,951
276,316,13,57060,951
454,319,13,57060,951
188,244,0,57060,951
233,317,13,57060,951
1059,551,13,57060,951
1185,238,2,57060,951
78,374,56,57060,951
475,321,13,57060,951
553,253,0,57060,951
553,248,0,57060,951
51,178,2,57060,951
247,223,2,57060,951
