364,475,0,29460,491
636,581,0,29460,491
175,201,2,29460,491
278,226,2,29460,491
987,265,2,29460,491
747,608,0,29460,491
592,378,0,29460,491
1020,391,0,29460,491
827,600,0,29460,491
1051,490,0,29460,491
633,236,2,29460,491
1019,225,2,29460,491
389,380,0,29460,491
207,310,0,29460,491
244,320,13,29460,491
251,309,0,29460,491
443,320,13,29460,491
466,396,0,29460,491
299,479,0,29460,491
742,357,0,29460,491
815,289,1,29460,491
1046,278,0,29460,491
1039,323,0,29460,491
502,254,0,29460,491
280,316,13,29460,491
481,263,13,29460,491
474,260,13,29460,491
78,350,0,29460,491
58,180,2,29460,491
628,626,13,29460,491
554,331,0,29460,491
1072,553,13,29460,491
1184,241,2,29460,491
