1043,386,0,49560,826
1049,494,0,49560,826
511,383,0,49560,826
96,186,2,49560,826
1018,224,2,49560,826
416,388,0,49560,826
772,344,0,49560,826
111,306,0,49560,826
231,320,13,49560,826
1102,290,0,49560,826
227,304,0,49560,826
48,177,2,49560,826
138,322,0,49560,826
450,293,0,49560,826
456,315,13,49560,826
253,320,13,49560,826
497,284,0,49560,826
599,237,2,49560,826
694,260,0,49560,826
524,254,0,49560,826
824,342,0,49560,826
954,320,0,49560,826
475,318,13,49560,826
493,261,13,49560,826
1072,551,13,49560,826
794,303,0,49560,826
563,272,0,49560,826
387,390,0,49560,826
1187,239,2,49560,826
553,246,0,49560,826
