1045,492,0,16680,278
554,435,0,16680,278
756,245,2,16680,278
138,213,2,16680,278
1017,227,2,16680,278
525,234,2,16680,278
208,311,0,16680,278
266,343,0,16680,278
336,270,0,16680,278
289,312,0,16680,278
1079,322,0,16680,278
477,350,0,16680,278
457,317,13,16680,278
1131,292,0,16680,278
494,263,13,16680,278
1187,243,2,16680,278
453,227,2,16680,278
339,388,0,16680,278
466,228,2,16680,278
257,308,0,16680,278
257,299,0,16680,278
579,331,0,16680,278
5,345,0,16680,278
349,389,0,16680,278
23,368,0,16680,278
53,180,2,16680,278
83,247,0,16680,278
