630,572,0,25680,428
783,610,0,25680,428
61,191,7,25680,428
676,480,0,25680,428
372,225,2,25680,428
1047,490,0,25680,428
1017,225,2,25680,428
728,494,0,25680,428
615,394,0,25680,428
31,329,0,25680,428
201,344,0,25680,428
369,363,0,25680,428
780,516,0,25680,428
249,307,0,25680,428
798,350,0,25680,428
442,319,13,25680,428
205,297,0,25680,428
809,566,0,25680,428
278,317,13,25680,428
504,254,0,25680,428
1072,553,13,25680,428
629,624,13,25680,428
84,379,56,25680,428
1063,317,0,25680,428
475,260,13,25680,428
