1055,489,0,66000,1100
1017,221,2,66000,1100
96,183,2,66000,1100
485,381,0,66000,1100
261,328,0,66000,1100
443,351,0,66000,1100
320,219,2,66000,1100
330,423,0,66000,1100
266,210,2,66000,1100
962,313,0,66000,1100
607,230,2,66000,1100
597,325,0,66000,1100
714,340,0,66000,1100
799,252,2,66000,1100
798,333,0,66000,1100
213,303,0,66000,1100
48,175,2,66000,1100
449,296,0,66000,1100
521,252,0,66000,1100
627,264,0,66000,1100
421,410,13,66000,1100
476,316,13,66000,1100
1144,275,0,66000,1100
489,250,0,66000,1100
1071,548,13,66000,1100
1183,236,2,66000,1100
553,254,0,66000,1100
270,291,0,66000,1100
425,313,13,66000,1100
986,294,0,66000,1100
535,351,13,66000,1100
114,328,0,66000,1100
