1084,489,0,80400,1340
96,184,2,80400,1340
1063,410,0,80400,1340
399,327,0,80400,1340
682,328,0,80400,1340
1018,222,2,80400,1340
311,310,0,80400,1340
1159,489,0,80400,1340
838,439,0,80400,1340
1213,423,0,80400,1340
267,305,0,80400,1340
737,326,0,80400,1340
72,362,56,80400,1340
1127,236,2,80400,1340
216,305,0,80400,1340
1185,237,2,80400,1340
483,311,0,80400,1340
1069,284,0,80400,1340
584,320,0,80400,1340
1184,295,0,80400,1340
457,312,0,80400,1340
668,278,0,80400,1340
243,288,0,80400,1340
578,344,0,80400,1340
51,177,2,80400,1340
