744,607,0,44700,745
640,578,0,44700,745
75,206,2,44700,745
1018,225,2,44700,745
769,544,0,44700,745
286,311,0,44700,745
252,307,0,44700,745
1081,494,0,44700,745
340,317,0,44700,745
758,351,0,44700,745
982,327,0,44700,745
49,305,0,44700,745
770,252,2,44700,745
707,265,0,44700,745
317,254,0,44700,745
520,256,0,44700,745
495,264,13,44700,745
470,316,13,44700,745
1065,328,0,44700,745
1018,315,0,44700,745
809,308,0,44700,745
1258,276,2,44700,745
629,625,13,44700,745
469,295,0,44700,745
83,379,56,44700,745
89,189,2,44700,745
